date,avg_temper,low_temper,high_temper,rainfall,avg_ws,avg_rehumi,total_sunhine,total_sunradi,avg_landtemper,low_grasstemper,avg_humid,day_soilwater,hq_price,mq_price,shipments,CPI
2006-08-07,27,21.2,35.5,NA,0.9,80.6,8.8,24.84,30.7,20.6,NA,NA,NA,NA,NA,80.202
2006-08-08,27.3,22.7,36.4,4.5,0.8,83.5,6.4,24.88,30.7,22,NA,NA,NA,NA,NA,80.202
2006-08-09,27.8,23.1,36,NA,0.8,80.5,9,23.15,29.7,21.8,NA,NA,NA,NA,NA,80.202
2006-08-10,27.8,22.3,35.5,NA,0.8,80.8,7.9,23.18,30.6,21.6,NA,NA,NA,NA,NA,80.202
2006-08-11,27.8,23.7,35.5,0.4,0.9,82.8,5.3,20.99,30.8,23.2,NA,NA,NA,NA,NA,80.202
2006-08-12,26.5,23.3,33.2,4.5,0.7,89.4,2.4,20.49,28.9,22.5,NA,NA,NA,NA,NA,80.202
2006-08-13,28.6,24.1,35.4,8,0.7,83,8.7,18.88,31.5,23.6,NA,NA,NA,NA,NA,80.202
2006-08-14,28.4,25.1,34.9,1,1,86.8,5.5,25.26,30.5,24,NA,NA,NA,NA,NA,80.202
2006-08-15,29,25.2,35.4,NA,0.8,85.8,5.5,23.21,30.5,24.1,NA,NA,NA,NA,NA,80.202
2006-08-16,28.9,25.2,36.2,32,0.9,84.1,6.3,25.18,31.8,24.1,NA,NA,NA,NA,NA,80.202
2006-08-17,27.9,23,34.9,NA,0.9,82.8,10.7,13.33,29.8,21.6,NA,NA,NA,NA,NA,80.202
2006-08-18,26.7,22.7,31.6,NA,1.8,72.1,2.3,19.25,26.9,21.8,NA,NA,NA,NA,NA,80.202
2006-08-19,22.8,21.3,25.7,3.5,1.1,87.4,0,20.65,23.6,20.8,NA,NA,NA,NA,NA,80.202
2006-08-20,23.3,21.2,26.2,5.5,0.4,96.8,0,12.82,24.3,20.7,NA,NA,NA,NA,NA,80.202
2006-08-21,25.8,23.1,30.2,0,0.6,92.3,0.9,14.99,26.7,22.2,NA,NA,NA,NA,NA,80.202
2006-08-22,26.2,23.7,31.1,19,0.4,92.9,1.2,6.69,27.3,22.8,NA,NA,NA,NA,NA,80.202
2006-08-23,26.8,24.3,33.2,8,0.7,91.3,5.5,18.31,28.7,23.3,NA,NA,NA,NA,NA,80.202
2006-08-24,25.4,21.2,33.7,57,0.7,90.9,4.2,17.74,27.6,20.2,NA,NA,NA,NA,NA,80.202
2006-08-25,25.1,22.3,32,NA,0.6,90.4,3.3,12.71,25.2,21.2,NA,NA,NA,NA,NA,80.202
2006-08-26,26.5,22.5,32.2,3,1.3,85,4.5,19.57,27.5,21.1,NA,NA,NA,NA,NA,80.202
2006-08-27,23.5,22,25.5,83,0.6,97.8,0.1,4.8,23.5,21.1,NA,NA,NA,NA,NA,80.202
2006-08-28,25.8,21.7,33,0.1,0.6,87.1,6.1,19.77,27.1,20.6,NA,NA,NA,NA,NA,80.202
2006-08-29,25.2,21.7,32.7,1.5,0.7,83.9,4.9,19.13,26.2,21.2,NA,NA,NA,NA,NA,80.202
2006-08-30,22.7,21.3,25.6,2.5,0.7,93.3,0,10.39,22.8,21.1,NA,NA,NA,NA,NA,80.202
2006-08-31,24.2,20.5,30.1,0.2,0.7,84.9,3.2,13.91,24.9,19.7,NA,NA,NA,NA,NA,80.202
2006-09-01,24.4,20.7,31.1,NA,0.7,80.4,9,21.53,26.8,20.3,NA,NA,NA,NA,NA,80.202
2006-09-02,24.1,19.7,31.1,NA,0.6,79,7.5,16.33,25.7,18.7,NA,NA,NA,NA,NA,80.202
2006-09-03,23,18.8,30.7,NA,0.8,82.1,7.9,18,24.7,17.2,NA,NA,NA,NA,NA,80.202
2006-09-04,23.2,18.1,31.3,NA,0.8,82,6.2,21.88,24.2,17.2,NA,NA,NA,NA,NA,80.202
2006-09-05,20.5,17.7,25.6,6.5,0.7,90.9,0,8.11,20.5,16.7,NA,NA,NA,NA,NA,80.202
2006-09-06,20,16,27.1,5,1.1,82.4,7.7,22.84,22.7,15.1,NA,NA,NA,NA,NA,80.202
2006-09-07,20,15,29.2,NA,0.7,81,8.2,23.36,23.3,14.5,NA,NA,NA,NA,NA,80.202
2006-09-08,21.9,14.3,30.1,NA,0.9,83.4,5.4,15.45,23.4,14.1,NA,NA,NA,NA,NA,80.202
2006-09-09,21,14.8,26.7,NA,1.5,81.9,0.6,5.96,22.1,13.3,NA,NA,NA,NA,NA,80.202
2006-09-10,16.8,11.3,23,NA,2.2,66.5,9.2,20.36,19.4,10.5,NA,NA,NA,NA,NA,80.202
2006-09-11,15,11.3,19.5,0.5,0.6,86.6,0,5.72,17.3,11,NA,NA,NA,NA,NA,80.202
2006-09-12,17.8,14,23.6,0.5,0.6,89.5,0.5,9.52,18.8,13.1,NA,NA,NA,NA,NA,80.202
2006-09-13,19.6,16.1,27.3,NA,0.6,87.5,3.6,12.46,21.5,15.1,NA,NA,NA,NA,NA,80.202
2006-09-14,20,15,28.1,NA,0.6,80.3,5.1,17.97,23.4,14.5,NA,NA,NA,NA,NA,80.202
2006-09-15,18.3,15.3,24.2,23,0.5,91.9,0.1,5.36,20.2,14.8,NA,NA,NA,NA,NA,80.202
2006-09-16,19,16.3,21.8,3.5,0.6,94.4,0,5.21,20.3,15.6,NA,NA,NA,NA,NA,80.202
2006-09-17,18.2,17.1,20.1,25.5,1.6,94.4,0,3.11,19.1,16.1,NA,NA,NA,NA,NA,80.202
2006-09-18,18,16.5,20.7,0.5,1.4,89,0.3,19.5,19,15.6,NA,NA,NA,NA,NA,80.202
2006-09-19,19.2,14.8,28.3,NA,0.9,82.4,8.5,21.91,21.1,13.5,NA,NA,NA,NA,NA,80.202
2006-09-20,18.4,14.5,28,NA,0.5,87.8,4.8,15.28,20.4,13.6,NA,NA,NA,NA,NA,80.202
2006-09-21,19.3,14.3,28.3,NA,0.9,79.1,7.3,15.59,20,12.6,NA,NA,NA,NA,NA,80.202
2006-09-22,18.5,12.8,28.5,NA,0.6,81.1,7.9,19.77,20.3,12.5,NA,NA,NA,NA,NA,80.202
2006-09-23,18.2,13.3,27.7,NA,0.7,80.8,7.4,20.52,20.6,13.1,NA,NA,NA,NA,NA,80.202
2006-09-24,17.1,12.6,26.3,NA,0.7,81.4,8.4,19.93,19.6,11.3,NA,NA,NA,NA,NA,80.202
2006-09-25,17.1,11.6,26.2,NA,0.7,82,4.8,17.47,19.3,11.3,NA,NA,NA,NA,NA,80.202
2006-09-26,18.3,13,26.8,NA,0.7,82.1,6.3,17.04,21.6,12.6,NA,NA,NA,NA,NA,80.202
2006-09-27,18.4,13.8,27.6,NA,0.7,81,7.5,18.85,21.5,13,NA,NA,NA,NA,NA,80.202
2006-09-28,17.7,13.8,25.7,NA,0.5,90.1,0.4,7.85,19.9,12.3,NA,NA,NA,NA,NA,80.202
2006-09-29,17.7,12.3,26.3,NA,0.6,87.6,2.8,11.82,19.6,11.9,NA,NA,NA,NA,NA,80.202
2006-09-30,18.6,13.3,27.2,NA,0.7,83.4,4.4,12.06,20.8,12.8,NA,NA,NA,NA,NA,80.202
2006-10-01,19.9,15.6,26.7,NA,0.7,77.1,5.1,12.93,22.5,14.6,NA,NA,NA,NA,NA,80.202
2006-10-02,18.4,13.8,27.2,NA,0.8,81.4,6.2,17.9,20.6,12.3,NA,NA,NA,NA,NA,80.202
2006-10-03,17.5,12.8,27.7,NA,0.6,81.1,6.6,18.23,20.4,11.5,NA,NA,NA,NA,NA,80.202
2006-10-04,17.4,12.3,27.8,NA,0.6,82,7.2,17.42,20,10.6,NA,NA,NA,NA,NA,80.202
2006-10-05,16.6,11.3,27,NA,0.8,79.4,6.5,18.99,19.4,9.5,NA,NA,NA,NA,NA,80.202
2006-10-06,16.6,9.3,28.2,NA,0.8,76.6,9.8,19.04,20.6,8.6,NA,NA,NA,NA,NA,80.202
2006-10-07,16.4,8.5,28.1,NA,1,73.9,8.1,18.38,20.1,8.1,NA,NA,NA,NA,NA,80.202
2006-10-08,16.9,9.8,27.6,NA,0.5,82.9,6.4,13.6,19.7,8.8,NA,NA,NA,NA,NA,80.202
2006-10-09,18.6,13.8,27.5,NA,0.4,87.6,3.9,13.74,20.6,12.6,NA,NA,NA,NA,NA,80.202
2006-10-10,18.1,14.8,28.2,NA,0.6,83.6,3.3,14.97,20.2,13.1,NA,NA,NA,NA,NA,80.202
2006-10-11,18.3,12.1,27.5,NA,0.7,82.4,5.4,14.35,19.7,11.1,NA,NA,NA,NA,NA,80.202
2006-10-12,18,11,28.1,NA,0.9,72,7.5,17.69,21.3,9.6,NA,NA,NA,NA,NA,80.202
2006-10-13,15.4,8.3,26.1,NA,0.6,75.3,6.3,14.93,18.8,7.4,NA,NA,NA,NA,NA,80.202
2006-10-14,15.3,8,27.2,NA,0.6,79.5,8,17.33,19.3,7.5,NA,NA,NA,NA,NA,80.202
2006-10-15,16.2,9.8,29.5,NA,0.5,80.9,7.4,16.69,19.5,9.3,NA,NA,NA,NA,NA,80.202
2006-10-16,17,10.8,27.2,NA,0.7,85,6.7,15.99,19.3,9.6,NA,NA,NA,NA,NA,80.202
2006-10-17,17.3,12.6,25.7,NA,0.5,87.1,2.1,8.66,19.7,11.1,NA,NA,NA,NA,NA,80.202
2006-10-18,17,12,27.3,NA,0.5,83.9,6.4,15.24,19.6,10.3,NA,NA,NA,NA,NA,80.202
2006-10-19,17.9,12.6,27.5,NA,0.5,83.8,2.8,10.42,19.7,11.1,NA,NA,NA,NA,NA,80.202
2006-10-20,18.5,12.5,27.6,0.5,0.7,77.5,8.6,14.43,20.9,10.6,NA,NA,NA,NA,NA,80.202
2006-10-21,16.6,10.3,25.7,NA,0.8,86,4.6,12.7,18.5,9.3,NA,NA,NA,NA,NA,80.202
2006-10-22,17,12.1,20.2,26,0.9,94.5,0,2.17,15.8,11.3,NA,NA,NA,NA,NA,80.202
2006-10-23,15.3,9.6,21,0.3,2.7,70.5,4.1,10.33,14.9,8.3,NA,NA,NA,NA,NA,80.202
2006-10-24,13.5,6,24,NA,0.6,80,9.6,17.31,14.9,5.5,NA,NA,NA,NA,NA,80.202
2006-10-25,13.8,8,23.1,NA,0.6,84,5.1,14.76,15.3,7.5,NA,NA,NA,NA,NA,80.202
2006-10-26,15,11.6,20.2,2,0.4,93.6,0.9,3.67,15.9,10.8,NA,NA,NA,NA,NA,80.202
2006-10-27,14.3,7.4,21.8,NA,0.8,82.9,7.5,17.13,16.5,6.5,NA,NA,NA,NA,NA,80.202
2006-10-28,11.1,5.4,23.7,NA,0.7,80,6.4,16.23,13.5,4.9,NA,NA,NA,NA,NA,80.202
2006-10-29,12.6,5.8,22.7,NA,0.8,83.1,7.8,12.13,13.8,5.1,NA,NA,NA,NA,NA,80.202
2006-10-30,11.9,7,22.7,NA,0.5,86,4.7,14.66,13.8,6.3,NA,NA,NA,NA,NA,80.202
2006-10-31,11.4,5.6,23.7,NA,0.6,78.5,6.5,15.65,14,5.5,NA,NA,NA,NA,NA,80.202
2006-11-01,12.4,6,22.5,NA,0.4,81.4,3.5,9.62,13.5,5.1,NA,NA,NA,NA,NA,80.202
2006-11-02,11.6,6,21.2,NA,1.2,77.6,6,14.32,13.4,4.5,NA,NA,NA,NA,NA,80.202
2006-11-03,11.7,4.1,22.2,NA,0.6,82.4,6.1,14.3,12.9,3.5,NA,NA,NA,NA,NA,80.202
2006-11-04,12.4,7.5,20.2,0.5,0.7,90.6,1.7,6.03,13.7,6.1,NA,NA,NA,NA,NA,80.202
2006-11-05,13.3,9.3,21.5,6.5,1.4,83.8,4.4,7.97,14.2,7,NA,NA,NA,NA,NA,80.202
2006-11-06,8,3.2,13.1,5,1.7,82,2.4,7.04,9.7,2.7,NA,NA,NA,NA,NA,80.202
2006-11-07,5.7,2,12.3,4,1.9,83,2.7,8.42,8.3,1.2,NA,NA,NA,NA,NA,80.202
2006-11-08,9.3,1.6,19.7,NA,1,89,5,12.61,10.8,1.1,NA,NA,NA,NA,NA,80.202
2006-11-09,15,9.8,23.7,NA,1,86,4.3,8.82,13.6,8.3,NA,NA,NA,NA,NA,80.202
2006-11-10,12,6.6,18.7,NA,0.5,79,2.6,9.61,12.2,5.8,NA,NA,NA,NA,NA,80.202
2006-11-11,9.2,2,15,0.5,2.2,57.5,7.9,14.56,9.7,0.8,NA,NA,NA,NA,NA,80.202
2006-11-12,5.7,-0.2,15.1,NA,0.9,76,9,12.65,6.8,-1.1,NA,NA,NA,NA,NA,80.202
2006-11-13,7.1,-0.4,14.8,NA,0.3,89.5,0.4,6.72,8.9,-0.6,NA,NA,NA,NA,NA,80.202
2006-11-14,8.2,1.6,12.6,NA,2.8,64.1,7.5,10.61,8,0.2,NA,NA,NA,NA,NA,80.202
2006-11-15,7.4,0.1,16.6,0,1.5,75.1,5.7,11.61,6.6,-0.6,NA,NA,NA,NA,NA,80.202
2006-11-16,6,1.3,12.5,NA,1.9,59.4,6.3,11.31,7.1,-0.3,NA,NA,NA,NA,NA,80.202
2006-11-17,6.2,0.3,16.1,NA,0.9,67.5,8.7,12.2,6.9,-1.2,NA,NA,NA,NA,NA,80.202
2006-11-18,4.6,1.2,12.3,0.1,0.3,89.8,0.5,3.34,6.1,0.8,NA,NA,NA,NA,NA,80.202
2006-11-19,9.9,2,19.2,NA,0.6,70.8,4,9.14,9.9,1.2,NA,NA,NA,NA,NA,80.202
2006-11-20,8,1.1,17,NA,1.2,68,8.6,11.7,8.6,-0.6,NA,NA,NA,NA,NA,80.202
2006-11-21,6.3,-1.7,18.6,NA,0.5,76.1,7.1,11.07,6.6,-2.2,NA,NA,NA,NA,NA,80.202
2006-11-22,7.3,2.9,14.1,NA,0.4,77.4,0,3.91,7.3,1.8,NA,NA,NA,NA,NA,80.202
2006-11-23,7.6,3,13.6,NA,0.7,76.9,0,5.03,7.6,0.6,NA,NA,NA,NA,NA,80.202
2006-11-24,6.1,0.2,15,NA,0.8,75.3,8,10.9,6.9,-1.2,NA,NA,NA,NA,NA,80.202
2006-11-25,6.6,-1.6,18.1,NA,0.5,80.1,8.5,12.26,6.7,-2.4,NA,NA,NA,NA,NA,80.202
2006-11-26,10.8,5.5,16.1,0.2,0.2,87.3,0,4.43,10.5,4.4,NA,NA,NA,NA,NA,80.202
2006-11-27,10.8,8.6,12.5,42,0.4,98.9,0,2.43,11,8.3,NA,NA,NA,NA,NA,80.202
2006-11-28,8.4,5,11.3,2,1,89.1,0.2,2.46,9.4,3.2,NA,NA,NA,NA,NA,80.202
2006-11-29,6.3,4.3,10.8,NA,1.8,61.5,3.8,9.19,7,3,NA,NA,NA,NA,NA,80.202
2006-11-30,3.7,-2.7,11.1,NA,1.1,72.3,7,11.61,4.3,-3.7,NA,NA,NA,NA,NA,80.202
2006-12-01,3.9,-0.5,11.6,0.4,0.7,82.9,3.6,5.06,5.5,-1.6,NA,NA,NA,NA,NA,80.202
2006-12-02,2.1,-0.3,4.5,1.5,2.5,78.1,0.6,7.13,3.8,-0.6,NA,NA,NA,NA,NA,80.202
2006-12-03,-0.2,-3.7,5.5,0,2.6,65.1,7,9.78,2.1,-5.1,NA,NA,NA,NA,NA,80.202
2006-12-04,-0.9,-5.4,7.5,NA,1.1,74.6,8.4,11.92,1.5,-6,NA,NA,NA,NA,NA,80.202
2006-12-05,1.4,-4.5,9.8,NA,0.5,81.6,3.9,7.9,2,-5.5,NA,NA,NA,NA,NA,80.202
2006-12-06,3.2,-1.8,13.1,NA,0.4,89.6,3.9,10.17,4.3,-3.4,NA,NA,NA,NA,NA,80.202
2006-12-07,6.9,4.3,9,6,0.2,97.9,0,0.58,6.8,4,NA,NA,NA,NA,NA,80.202
2006-12-08,8.1,6.8,10.3,10.5,0.3,97.8,0,1.01,8.3,6.5,NA,NA,NA,NA,NA,80.202
2006-12-09,5.7,2.7,8,4,2.3,80.3,0,4.09,6.1,1.1,NA,NA,NA,NA,NA,80.202
2006-12-10,2.2,-2.4,8.6,NA,1.9,68.4,7.7,8.13,2.4,-3.9,NA,NA,NA,NA,NA,80.202
2006-12-11,3,-4.1,11.6,NA,0.8,72.3,6.9,9.86,4.3,-5,NA,NA,NA,NA,NA,80.202
2006-12-12,3.9,-2.2,13.6,NA,0.6,78.6,8.2,10.72,4.7,-4,NA,NA,NA,NA,NA,80.202
2006-12-13,5.5,1.7,10.8,1.5,0.6,93.4,0.2,3.63,6.1,1.5,NA,NA,NA,NA,NA,80.202
2006-12-14,4.1,-0.6,8.3,NA,0.7,86.1,0,3.99,4.5,-2.7,NA,NA,NA,NA,NA,80.202
2006-12-15,3.4,-1.8,11.6,NA,0.5,86.5,1.8,7.86,3.8,-3.2,NA,NA,NA,NA,NA,80.202
2006-12-16,1.9,-2,7.5,1,0.7,91.9,1.1,6.11,2.8,-3.7,NA,NA,NA,NA,NA,80.202
2006-12-17,-0.1,-1.8,2.7,7,2,90,0.8,5.71,0.6,-2,NA,NA,NA,NA,NA,80.202
2006-12-18,-0.1,-3.5,5.3,NA,0.8,87.5,5,9.55,2,-4.5,NA,NA,NA,NA,NA,80.202
2006-12-19,-0.7,-4.5,8.3,NA,0.4,85.1,6.2,9.88,1.4,-5.6,NA,NA,NA,NA,NA,80.202
2006-12-20,0.3,-5.4,10.5,NA,0.3,86.8,6.8,8.57,1.7,-5.6,NA,NA,NA,NA,NA,80.202
2006-12-21,1.7,-2.7,12.3,NA,0.5,84.8,6.3,9.49,2.8,-4.3,NA,NA,NA,NA,NA,80.202
2006-12-22,0.6,-3.5,10.3,NA,0.7,89,4,8.47,1.8,-5.3,NA,NA,NA,NA,NA,80.202
2006-12-23,2,-3.7,11.1,NA,0.9,82.8,6.4,9.6,2.3,-5.4,NA,NA,NA,NA,NA,80.202
2006-12-24,1.9,-3.7,12.6,NA,0.3,89.6,3.2,9.68,2.6,-5.5,NA,NA,NA,NA,NA,80.202
2006-12-25,5,-1.2,16.5,NA,0.4,84.4,7.1,11.15,4.4,-3,NA,NA,NA,NA,NA,80.202
2006-12-26,4.8,-0.8,17.2,NA,0.4,85.4,5.6,10.34,5,-2.7,NA,NA,NA,NA,NA,80.202
2006-12-27,3.1,-1.2,8.8,NA,2.6,75.5,0,2.35,1.9,-3.2,NA,NA,NA,NA,NA,80.202
2006-12-28,-1.9,-5,2,1.3,4.6,72,0.4,7.37,1,-5.5,NA,NA,NA,NA,NA,80.202
2006-12-29,-4.3,-8.8,2.2,NA,2.4,61.1,8,10.62,-1,-9.5,NA,NA,NA,NA,NA,80.202
2006-12-30,-1.5,-8.8,7.1,NA,0.9,66.5,8.2,11.35,-0.9,-9.8,NA,NA,NA,NA,NA,80.202
2006-12-31,0.5,-4.6,11.6,NA,0.5,72.1,8.1,11.33,1.4,-6.1,NA,NA,NA,NA,NA,80.202
2007-01-01,0.6,-4,3.5,2,0.1,93.6,0,2.2,1,-5.5,NA,NA,NA,NA,NA,82.235
2007-01-02,3.2,-0.6,10.1,NA,0.4,95.4,0.6,5.07,4.1,-2.9,NA,NA,NA,NA,110000,82.235
2007-01-03,3.5,-1.2,11.6,NA,0.3,91.3,0.6,5.81,4.2,-3,NA,NA,NA,NA,585136,82.235
2007-01-04,4.1,-0.6,13.1,NA,0.4,84,4.1,10.23,4.3,-2.9,NA,NA,NA,NA,418330,82.235
2007-01-05,3.1,-2.9,11.8,NA,0.5,81,2.9,7.97,1.8,-4.4,NA,NA,NA,NA,400266,82.235
2007-01-06,0.9,-1.8,4.6,6.5,2.7,81,1.1,6.22,1.4,-2.2,NA,NA,NA,NA,385376,82.235
2007-01-07,1.6,-1.7,3.5,1.5,2.8,73.9,0.6,2.56,1.3,-1.9,NA,NA,NA,NA,NA,82.235
2007-01-08,0.8,-4.4,5.3,0,2.3,72,4.5,8.26,2.9,-6.1,NA,NA,NA,NA,474172,82.235
2007-01-09,-1,-6.5,7,NA,1,78.9,7.8,10.93,1.1,-7.6,NA,NA,NA,NA,279770,82.235
2007-01-10,-0.5,-5.5,8.1,NA,0.9,79.1,7.8,11.15,1,-6.8,NA,NA,NA,NA,29680,82.235
2007-01-11,-0.8,-6,6.5,NA,0.7,77.4,6.6,10.48,0.7,-7.3,NA,NA,NA,NA,281640,82.235
2007-01-12,-0.1,-4.8,5.5,NA,1.8,70.1,1.3,6.08,0.1,-6.1,NA,NA,NA,NA,303030,82.235
2007-01-13,-0.2,-3.7,4.5,NA,2.8,56.6,5.6,7.14,1.5,-6.5,NA,NA,NA,NA,169550,82.235
2007-01-14,-1.3,-7.8,7.8,NA,1.3,63.9,8.4,12.86,0.6,-9.1,NA,NA,NA,NA,NA,82.235
2007-01-15,1,-6.1,11.5,NA,0.4,64.5,5.6,8.59,2.2,-7.3,NA,NA,2900,2500,292110,82.235
2007-01-16,3.2,0.6,7,0.2,0.3,77.4,0,3.29,3.1,0.1,NA,NA,2900,2500,41020,82.235
2007-01-17,2.7,-1.7,10,NA,1.2,70.3,3.6,7.33,2.6,-3.9,NA,NA,2500,2100,381900,82.235
2007-01-18,0.9,-4,9.6,NA,1.6,70.3,6.5,11.37,1.9,-6.6,NA,NA,2500,2100,341250,82.235
2007-01-19,-0.4,-7.4,9.1,NA,0.3,62.3,6.2,11.84,0.8,-8.8,NA,NA,2500,2100,71430,82.235
2007-01-20,1.7,-3.2,10,NA,0.6,59.8,5.7,9.11,1.9,-5.9,NA,NA,NA,NA,302604,82.235
2007-01-21,1.1,-5.9,12.8,NA,0.4,75.8,6.4,11.2,2.2,-6.6,NA,NA,NA,NA,NA,82.235
2007-01-22,1.9,-4.5,9.5,NA,1.5,67.8,7.5,10.76,2.7,-6.4,NA,NA,2500,2100,515430,82.235
2007-01-23,1.6,-4.6,10.5,NA,0.3,74.3,0,6.23,2,-6.1,NA,NA,2500,2100,459540,82.235
2007-01-24,2.6,-2.7,10.6,NA,1.2,66.8,7.9,11.85,3.5,-5.8,NA,NA,2100,1700,419380,82.235
2007-01-25,0.2,-6.5,10.1,NA,0.8,76,7.4,11.57,1.9,-8,NA,NA,2100,1700,278710,82.235
2007-01-26,-0.9,-6.1,3.7,3.5,0.9,92.3,0.4,3.98,-0.8,-7.4,NA,NA,2100,1700,361422,82.235
2007-01-27,2.3,-1.2,6.4,0.2,1.8,77,3,10.55,2.2,-3.5,NA,NA,NA,NA,245108,82.235
2007-01-28,-0.9,-4,4.4,0.4,0.8,91.6,1.6,9.69,1.4,-5.9,NA,NA,NA,NA,NA,82.235
2007-01-29,-0.8,-7,9.8,NA,0.4,79.9,8.4,14.25,1.6,-8.1,NA,NA,2100,1700,580430,82.235
2007-01-30,-0.4,-5.1,8.1,0.5,1.5,79.1,3.4,8.01,0.9,-6.5,NA,NA,2100,1700,151900,82.235
2007-01-31,0.8,-2.5,6.1,0,1.9,65.3,7.4,10.4,1.9,-4.9,NA,NA,2100,1700,154520,82.235
2007-02-01,-0.8,-4.8,3,0.3,2.8,65.3,4.9,8.23,0.6,-7,NA,NA,2100,1700,444778,82.235
2007-02-02,-1.8,-6.5,4.5,0.2,2.4,64.3,8.7,10.91,2.1,-8,NA,NA,2100,1700,297732,82.235
2007-02-03,1.7,-8.6,10.1,NA,1.5,72,8.4,13.45,2.6,-9.1,NA,NA,NA,NA,104326,82.235
2007-02-04,4,-3.5,15.5,NA,1.2,63.9,9.1,14.98,3.7,-6,NA,NA,NA,NA,NA,82.235
2007-02-05,2.6,-5.9,15.3,NA,0.6,75.8,6.4,11.8,2.8,-7.1,NA,NA,2100,1700,526307,82.235
2007-02-06,6.3,-2.5,20.3,NA,0.3,71,7.5,11.5,5.9,-4,NA,NA,2100,1700,135740,82.235
2007-02-07,8,-1.7,21.2,NA,0.6,71.1,7.6,6.59,6.6,-3.7,NA,NA,2100,1700,559142,82.235
2007-02-08,9.6,7,11.1,20.5,0.3,96.4,0,1.81,7.7,5.5,NA,NA,2100,1700,590585,82.235
2007-02-09,7.1,4.9,11.1,NA,2.4,77.4,1.3,8.23,7.5,3.5,NA,NA,2100,1700,344132,82.235
2007-02-10,4.2,-1,11,0.5,2.6,70.8,4.7,9.25,4.6,-3.2,NA,NA,NA,NA,549570,82.235
2007-02-11,3.9,-2.5,11.1,NA,2.3,53.8,9.2,13.59,4.7,-4.9,NA,NA,NA,NA,NA,82.235
2007-02-12,1.8,-6,13.5,NA,0.5,68.8,9.4,15.58,3.8,-7.1,NA,NA,1700,1300,908619,82.235
2007-02-13,4.7,-4.5,12.1,40.5,1,86.6,1.3,4.54,3.7,-5.5,NA,NA,1700,1300,580415,82.235
2007-02-14,4.8,0.3,13.1,6.5,5.1,63.8,5,10.9,6.2,-0.6,NA,NA,1700,1300,560610,82.235
2007-02-15,2.4,-2.2,9.5,NA,3,54.4,9.4,17.14,4.1,-3.7,NA,NA,1700,1300,136190,82.235
2007-02-16,3.7,-3,13.3,NA,0.8,67.8,3.1,9.89,4.5,-4,NA,NA,1700,1300,59040,82.235
2007-02-17,5.9,3.5,7.8,2.5,0.5,91.9,0,2.34,5.6,1.7,NA,NA,NA,NA,NA,82.235
2007-02-18,7.5,1.2,17,NA,1,71.9,8.1,15.67,9.1,-1.6,NA,NA,NA,NA,NA,82.235
2007-02-19,4.3,-2.9,15.8,NA,0.7,72.3,9.3,17.47,5.9,-4.5,NA,NA,NA,NA,NA,82.235
2007-02-20,5,-3.2,18.2,NA,0.6,67.9,7.8,17.37,6.4,-4.5,NA,NA,1700,1300,800,82.235
2007-02-21,5.2,-3,18.2,NA,0.5,64.9,9.2,16.24,5.6,-4.5,NA,NA,1700,1300,115370,82.235
2007-02-22,5.1,-2.2,17.1,NA,0.6,76.1,2.9,11.8,5.9,-4,NA,NA,2100,1700,135912,82.235
2007-02-23,6.9,-0.4,13.1,NA,2.9,48.1,9.5,19,7.3,-3.4,NA,NA,2100,1700,644330,82.235
2007-02-24,4.9,-4.1,15.1,NA,1,54,8,16.77,6.5,-6.3,NA,NA,NA,NA,550838,82.235
2007-02-25,6.9,1.1,13,0.4,0.6,75.3,0.8,11.22,7.7,-1.5,NA,NA,NA,NA,NA,82.235
2007-02-26,5.6,-2.2,17.1,NA,0.5,71.5,8.3,17.46,7.6,-3.7,NA,NA,2100,1700,582324,82.235
2007-02-27,6.5,-1.8,18.1,NA,1,67.8,8.2,18.02,7.6,-3.7,NA,NA,2100,1700,495087,82.235
2007-02-28,6,-1.7,16.7,NA,1,71.1,9.2,17.53,7.7,-3.9,NA,NA,2100,1700,431731,82.235
2007-03-01,7.7,-1.6,16,NA,1.7,65.9,2.9,12.02,7.1,-3.7,NA,NA,NA,NA,375980,82.235
2007-03-02,9.7,7.1,13.5,15,0.4,91.9,0,4.62,8.6,6.1,NA,NA,2100,1700,472022,82.235
2007-03-03,14,10.1,19.8,4.5,0.7,90.1,0.7,9.35,12.8,8.6,NA,NA,NA,NA,256240,82.235
2007-03-04,13.5,8.1,16.7,62.5,3.4,89.6,0,2.27,11.9,7.1,NA,NA,NA,NA,NA,82.235
2007-03-05,1.5,-1.7,8.1,0.5,5.4,72.3,0,3.36,3.8,-1.8,NA,NA,2100,1700,298810,82.235
2007-03-06,-1.3,-4,3.5,0,4.4,59,9.6,13.06,3.9,-4.5,NA,NA,2100,1700,189360,82.235
2007-03-07,-0.2,-3.2,6.3,0,2,69.9,4.4,10.75,4.7,-3.5,NA,NA,2100,1700,271440,82.235
2007-03-08,2.9,-1.5,9.6,0.1,1.8,62.4,7.2,19.6,6.7,-3.9,NA,NA,2500,2100,518837,82.235
2007-03-09,3.9,-3.5,13.5,NA,0.9,66.9,9.6,20.2,6.3,-5,NA,NA,2500,2100,582590,82.235
2007-03-10,3.8,-2,13.3,NA,2.4,66,3.1,11.36,5.3,-3.7,NA,NA,NA,NA,395630,82.235
